Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
1,2,3,2,5,3,3,1370,1.0,2.5,2
0,1,9,2,5,3,0,1540,5.5,1.0,2
1,1,5,2,0,3,5,1590,7.5,7.5,2
1,2,7,1,4,4,3,1550,1.0,6.5,2
1,1,22,2,0,3,5,1470,5.0,4.5,2
0,1,22,1,0,3,3,1500,7.5,8.3,2
1,5,22,0,5,1,3,1430,4.5,6.5,2
1,3,3,3,5,3,5,1310,2.0,4.2,2
1,1,5,2,0,3,5,1590,7.5,7.5,2
0,1,24,3,5,3,3,1560,6.5,6.5,2
1,1,16,2,5,3,3,1550,7.5,6.5,2
0,1,3,1,5,3,2,1500,6.5,4.2,2
1,1,5,2,6,3,13,1490,7.0,6.5,2
1,1,3,2,5,3,3,1550,4.5,2.5,2
1,5,22,1,4,3,3,1490,3.5,7.2,2
0,5,23,2,5,1,10,1410,5.0,6.2,2
0,1,22,1,2,3,5,1540,6.5,4.2,2
1,5,6,2,5,3,5,1470,3.5,6.5,2
0,1,3,1,5,3,3,1550,6.5,4.7,2
1,1,19,1,5,1,5,1550,9.5,2.5,1
2,5,22,3,3,3,11,1350,5.5,4.2,1
1,1,3,1,5,3,3,1580,6.5,4.2,1
1,5,22,1,5,1,0,1570,6.5,7.5,1
