Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
0,2,7,2,0,3,4,1580,7.5,4.5,0
0,2,12,2,0,3,4,1550,6.5,2.0,0
1,6,0,2,5,4,4,1580,6.5,6.5,0
0,0,0,2,5,3,4,1570,7.5,8.1,0
1,2,0,1,5,3,4,1510,5.5,7.3,0
1,6,5,2,5,3,5,1470,3.5,6.5,0
1,4,2,2,3,4,4,1520,6.5,3.5,0
0,2,2,1,5,3,4,1590,7.5,3.5,0
1,2,4,1,5,3,4,1560,8.5,8.5,0
1,2,12,2,0,3,4,1440,2.0,4.5,2
1,6,7,1,5,3,4,1530,5.0,7.0,2
1,6,2,2,5,3,4,1530,6.5,4.2,2
1,2,0,2,5,3,4,1560,5.5,4.5,2
1,6,11,2,0,3,4,1570,3.5,1.0,2
1,2,11,1,4,3,4,1510,6.5,6.8,2
1,2,20,2,5,3,4,1510,7.5,6.5,2
1,2,19,2,5,3,4,1540,5.5,2.5,2
1,2,11,1,5,3,13,1430,1.0,7.5,2
0,2,7,2,0,4,5,1510,3.5,0.0,2
1,6,0,1,4,1,4,1560,6.5,7.0,2
1,2,7,1,5,0,4,1590,8.5,4.5,2
1,2,12,2,0,0,4,1310,5.5,2.5,2
1,2,21,2,5,3,4,1470,6.5,4.5,2
1,2,2,2,5,3,5,1510,5.0,3.5,2
1,2,2,2,5,3,4,1600,5.0,0.0,2
1,2,8,1,4,1,4,1470,7.5,6.5,2
0,2,7,1,5,3,5,1560,6.5,3.5,2
1,2,8,2,4,3,4,1520,6.5,4.5,2
1,2,12,1,4,3,4,1510,6.5,3.7,2
1,2,12,2,5,1,4,1310,4.5,4.5,2
1,6,0,1,4,1,4,1560,6.5,7.0,2
0,2,2,1,5,3,4,1530,6.5,4.1,2
1,2,2,2,5,3,4,1600,8.5,4.5,2
1,2,2,2,5,0,4,1480,8.5,6.3,2
1,2,25,2,0,3,4,1570,7.5,6.5,2
1,2,2,1,5,3,4,1590,8.5,6.5,2
1,2,12,2,5,3,4,1540,7.5,4.5,2
1,2,2,2,4,3,4,1550,6.5,2.5,2
1,2,0,2,0,3,4,1570,8.5,2.5,2
1,2,26,2,4,3,2,1490,6.5,2.5,2
1,2,2,1,5,3,11,1540,8.5,4.2,2
1,2,12,2,0,3,4,1470,7.5,3.0,2
0,2,0,1,0,3,4,1580,6.5,6.5,2
1,2,8,0,4,3,4,1540,5.5,3.5,2
1,2,20,2,4,3,0,1480,-1.0,7.2,2
1,2,2,1,0,3,4,1530,7.5,7.2,2
1,2,16,1,5,3,4,1470,7.5,8.0,2
1,2,2,2,5,3,4,1550,8.5,4.5,2
1,2,8,3,4,3,4,1470,8.5,7.5,2
0,2,25,3,5,3,4,1540,6.5,6.5,2
1,2,2,1,5,0,4,1390,4.0,4.5,2
1,2,18,2,4,3,0,1560,9.5,8.2,2
0,2,3,2,5,3,9,1560,6.5,4.5,2
1,2,4,1,5,3,4,1500,6.5,4.2,2
1,2,2,2,4,3,4,1510,6.5,7.5,2
1,2,2,1,5,3,4,1520,6.5,4.5,2
1,3,24,2,5,3,4,1500,2.0,6.5,2
1,6,7,1,5,3,5,1390,6.5,4.5,2
1,2,2,2,5,3,4,1510,7.5,1.0,2
0,2,8,1,4,3,4,1460,1.0,6.5,2
1,2,25,3,2,3,5,1420,6.5,3.5,2
1,2,2,1,5,3,4,1540,8.5,7.5,2
1,2,2,2,5,0,4,1560,7.5,1.5,2
1,2,19,1,5,3,4,1450,8.5,6.5,2
1,2,25,2,5,3,4,1500,7.5,8.5,2
1,2,8,0,4,1,4,1300,6.5,7.5,2
0,2,2,1,5,3,4,1500,6.5,7.5,2
1,2,3,1,5,3,4,1570,8.5,2.5,2
1,2,7,1,5,3,4,1550,6.5,7.5,2
1,2,12,2,5,3,12,1550,7.0,7.5,2
0,2,21,2,5,3,0,1390,7.5,2.5,2
0,2,19,2,4,3,4,1500,6.5,4.5,2
1,2,2,1,5,3,4,1470,4.0,7.5,2
1,2,2,1,4,3,4,1580,8.5,4.5,2
1,2,21,2,0,3,4,1450,6.5,1.5,2
0,2,2,0,5,3,4,1580,2.5,3.7,2
1,2,15,2,5,1,4,1530,6.5,2.5,2
1,2,20,2,4,3,0,1480,-1.0,7.8,2
0,2,9,1,4,2,5,1530,6.5,2.5,2
3,2,21,2,5,3,5,1560,5.0,2.5,2
1,2,7,2,5,3,5,1510,1.0,2.5,2
0,2,12,2,5,4,2,1370,7.5,6.5,2
0,3,21,1,1,3,5,1280,5.5,1.0,2
1,6,7,2,0,3,4,1530,5.5,1.0,2
1,6,7,2,0,3,4,1530,5.5,1.0,2
1,2,21,2,5,3,4,1510,5.0,4.5,2
1,2,21,2,0,3,4,1330,6.0,2.5,2
1,2,2,2,5,0,5,1540,7.5,7.5,2
0,2,5,2,5,3,0,1570,7.5,4.5,2
0,2,2,1,5,1,5,1560,5.0,6.5,2
1,2,4,2,0,3,5,1590,7.5,7.5,2
1,2,2,0,5,3,5,1580,2.5,3.0,2
0,2,2,1,5,2,5,1560,5.0,6.5,2
0,2,12,1,5,3,4,1590,5.5,3.7,2
0,2,21,1,0,3,4,1500,7.5,8.3,2
1,4,2,3,5,3,5,1310,2.0,4.2,2
1,2,2,2,0,3,4,1560,7.5,4.2,2
1,3,2,2,0,3,5,1410,6.5,6.5,2
1,2,0,1,5,3,4,1560,7.5,2.5,2
1,2,2,2,5,0,0,1490,6.5,6.8,2
1,2,7,2,5,3,5,1540,7.5,7.5,2
1,2,4,2,0,3,5,1590,7.5,7.5,2
1,6,19,3,0,3,5,1500,3.5,2.5,2
1,6,19,3,0,3,5,1500,3.5,2.5,2
1,0,0,1,5,3,4,1530,7.5,2.5,2
1,2,2,2,5,3,5,1570,4.5,3.7,2
1,2,19,1,4,3,4,1480,5.5,2.5,2
1,2,2,2,5,3,5,1570,4.0,2.5,2
1,2,2,2,5,3,4,1520,7.0,3.5,2
1,2,11,2,0,3,4,1480,6.5,4.5,2
1,2,2,2,0,3,4,1560,7.5,4.5,2
1,2,0,2,0,3,0,1510,5.5,7.5,2
1,6,12,2,0,1,5,1580,3.5,1.5,2
3,2,2,2,5,1,4,1530,6.0,4.3,2
1,4,4,2,0,0,4,1490,6.5,4.7,2
1,2,2,2,5,3,4,1550,3.0,3.5,2
1,2,2,2,5,3,4,1530,6.5,4.5,2
1,6,2,2,5,0,5,1440,1.0,2.5,2
1,2,2,2,5,3,4,1600,10.0,2.5,2
0,2,2,1,5,3,4,1550,6.5,4.7,2
1,2,2,2,5,3,4,1580,6.5,7.5,2
1,6,2,2,5,3,4,1460,3.5,2.5,1
1,6,25,0,5,3,4,1530,6.5,6.5,1
1,2,20,2,0,3,4,1590,5.0,2.5,1
1,6,2,2,0,3,5,1480,6.5,6.5,1
1,2,3,2,5,3,5,1510,5.5,7.5,1
1,2,3,1,5,1,2,1230,4.5,3.5,1
1,2,21,2,0,3,4,1560,6.5,4.5,1
1,2,2,2,5,3,4,1590,8.5,7.5,1
1,2,23,2,0,1,4,1550,5.5,2.5,1
1,2,2,1,5,3,4,1580,6.5,4.2,1
1,2,21,2,5,3,4,1570,6.0,2.5,1
1,2,21,2,0,3,4,1540,5.5,4.2,1
1,2,9,1,4,3,5,1520,7.5,4.5,1
1,2,2,2,5,3,4,1550,8.5,4.5,1
0,2,2,2,5,1,4,1270,5.0,6.5,1
1,2,21,2,5,3,4,1590,6.0,6.5,1
1,2,8,1,5,1,5,1550,8.5,7.5,1
1,2,21,2,5,3,0,1560,8.5,6.5,1
1,6,3,0,5,3,4,1530,4.0,4.5,1
0,2,2,1,4,3,4,1550,6.5,4.5,1
1,6,7,2,4,3,4,1460,4.5,8.6,1
1,3,6,1,4,4,4,1550,1.0,6.5,1
1,2,21,2,0,3,5,1470,5.0,4.5,1
0,2,2,1,5,3,9,1580,4.5,6.5,1
1,2,21,1,5,3,4,1490,5.5,4.2,1
1,0,2,2,5,3,4,1570,8.5,6.5,1
1,0,2,2,5,3,4,1570,8.5,6.8,1
1,2,19,1,5,3,4,1570,4.8,5.1,1
1,2,21,2,0,3,4,1550,6.5,9.5,1
