Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
M,ASIAN,WA,Middle,INTERNATIONAL,NONE,ENG,1420,6.5,3.5,0
M,ASIAN,MI,High,-1,FIRST-GEN,CS,1500,4.5,4.5,0
F,-1,CO,Low,PRIVATE,NONE,HISTORY,1570,8.5,4.5,0
F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,0
F,ASIAN,CA,High,PRIVATE,NONE,CS,1550,6.5,4.5,0
M,ASIAN,WA,Low,-1,NONE,BUSINESS,1390,6.5,7.9,0
M,WHITE,PA,High,PRIVATE,LEGACY,PSYCH,1580,6.5,7.8,0
M,ASIAN,NE,Low,PUBLIC,LEGACY,CS,1530,6.5,2.5,0
M,BLACK,-1,Low,-1,URM,LAW,1570,6.5,6.1,0
M,ASIAN,INTERNATIONAL,Low,PRIVATE,NONE,CS,1450,2.0,0.0,0
M,ASIAN,CA,High,PUBLIC,LEGACY,ENG,1600,6.5,3.7,0
M,ASIAN,CA,High,PUBLIC,NONE,-1,1450,2.5,4.5,0
M,BLACK,NY,Low,PUBLIC,NONE,CS,1560,8.5,2.5,0
F,HISPANIC,FL,Low,-1,FIRST-GEN,CS,1460,5.5,7.2,0
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1590,8.5,6.3,0
F,WHITE,IN,High,PRIVATE,LEGACY,ENG,1580,6.5,7.3,0
NB,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1400,7.5,7.7,0
F,ASIAN,LA,Low,PUBLIC,NONE,CS,1570,6.5,6.5,0
M,BLACK,IN,Low,PRIVATE,NONE,CS,1280,6.5,6.8,0
M,WHITE,AZ,High,CHARTER,LGBT,SOCIAL SCIENCES,1570,7.5,6.5,0
F,WHITE,NY,Low,-1,URM,MEDIA STUDIES,1240,4.5,2.0,2
F,ASIAN,NY,Low,PUBLIC,NONE,CS,1600,6.5,7.5,2
M,ASIAN,-1,High,PUBLIC,FIRST-GEN,CHEMISTRY,1300,6.0,7.5,2
F,BLACK,CA,Low,PUBLIC,URM,BIO,1080,1.5,6.2,2
F,WHITE,CA,High,PUBLIC,NONE,CS,1500,5.5,4.5,2
F,WHITE,FL,Low,PUBLIC,URM,BUSINESS,1430,4.5,2.5,2
F,WHITE,IL,High,PUBLIC,NONE,CS,1600,6.5,7.5,2
F,ASIAN,NY,Low,PUBLIC,FIRST-GEN,POLISCI,1550,6.5,6.2,2
M,ASIAN,CA,Low,PRIVATE,NONE,BIO,1550,6.5,2.5,2
F,ASIAN,CA,High,PUBLIC,NONE,CS,1300,3.5,7.2,2
NB,WHITE,NY,High,PUBLIC,LEGACY,-1,1430,1.5,2.5,2
M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1430,6.0,7.8,2
M,WHITE,-1,High,PRIVATE,LEGACY,CS,1560,6.5,7.0,2
M,WHITE,WA,Low,-1,NONE,CS,1510,5.5,4.0,2
F,WHITE,GA,High,PUBLIC,LEGACY,-1,1300,6.5,2.5,2
M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.8,2
M,ASIAN,DC,Low,PUBLIC,NONE,CS,1580,6.5,6.5,2
M,WHITE,OR,Middle,PUBLIC,NONE,BUSINESS,1540,2.5,8.7,2
F,BLACK,CA,Low,PRIVATE,URM,BUSINESS,1480,10.0,3.5,2
M,WHITE,AL,Low,PRIVATE,LEGACY,BUSINESS,1480,5.5,7.5,2
F,ASIAN,NY,Low,PUBLIC,NONE,PREMED,1520,6.5,6.5,2
