Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
M,ASIAN,CA,High,PUBLIC,FIRST-GEN,CS,1390,4.0,4.5,0
M,ASIAN,CA,High,PUBLIC,NONE,PUBLIC POLICY,1560,8.5,8.5,0
M,WHITE,IN,Low,PUBLIC,NONE,BIO,1540,7.5,7.5,0
F,ASIAN,CA,Low,-1,LEGACY,BUSINESS,1500,1.0,0.5,0
M,BLACK,INTERNATIONAL,High,PRIVATE,NONE,CS,1580,8.5,4.5,0
M,ASIAN,TX,Middle,PUBLIC,NONE,CS,1580,6.5,7.3,0
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1530,8.5,8.7,0
F,ASIAN,CA,Low,-1,NONE,CS,1500,5.5,2.5,0
M,WHITE,IN,Low,PUBLIC,NONE,BIO,1540,6.5,7.5,0
OTHER,ASIAN,CA,-1,PUBLIC,NONE,CS,1520,6.5,8.2,0
M,WHITE,-1,Low,CHARTER,NONE,BIO,1530,3.0,6.3,0
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,6.5,2.5,0
M,ASIAN,FL,High,PUBLIC,NONE,CS,1500,6.5,4.2,0
M,BLACK,CO,High,MAGNET,URM,CS,1490,6.5,6.5,0
M,ASIAN,CA,Low,-1,NONE,CS,1530,7.5,1.5,0
F,ASIAN,WA,Low,PUBLIC,FIRST-GEN,CS,1490,4.5,2.5,0
M,ASIAN,IN,Low,-1,NONE,CS,1600,8.5,0.0,0
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1.0,0
M,ASIAN,MI,High,PUBLIC,NONE,CS,1550,4.5,4.6,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,0
M,HISPANIC,NY,Low,-1,LEGACY,ENG,1310,7.5,4.5,0
M,ASIAN,MI,High,-1,FIRST-GEN,CS,1500,4.5,4.5,0
M,ASIAN,CA,-1,PUBLIC,NONE,ENG,1550,5.0,6.5,0
F,ASIAN,IN,Low,PUBLIC,NONE,CS,1530,5.5,7.5,0
M,WHITE,CA,Middle,PUBLIC,LEGACY,CS,1550,8.5,6.5,0
M,WHITE,IL,Low,-1,LEGACY,PSYCH,1510,3.5,6.5,0
M,ASIAN,MI,Low,PUBLIC,NONE,POLISCI,1550,7.0,7.5,0
M,ASIAN,UT,Low,PRIVATE,NONE,CS,1570,6.5,6.8,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1470,4.0,7.5,0
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1430,7.0,7.2,0
F,ASIAN,MI,Low,PUBLIC,NONE,CS,1550,6.5,6.3,0
F,ASIAN,CA,High,-1,NONE,ENG,1580,8.5,7.5,0
F,ASIAN,WA,Low,PUBLIC,NONE,BIO,1500,7.5,6.5,0
M,ASIAN,CA,Low,PRIVATE,NONE,CS,1600,7.5,6.5,0
