Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
1,1,0,1,6,0,4,1440,2.0,6.5,0
0,4,5,0,6,2,4,1560,1.0,4.7,0
1,1,22,0,6,2,4,1580,7.5,7.5,0
1,1,2,1,6,2,4,1520,6.5,4.5,0
1,2,26,0,6,2,4,1500,2.0,6.5,0
1,0,1,1,5,3,4,1580,7.5,4.7,0
0,1,21,0,6,2,4,1520,7.5,5.8,0
0,2,25,1,6,3,17,1240,6.5,7.5,0
1,2,25,1,5,3,8,1520,5.5,7.5,0
1,1,26,0,6,0,4,1510,6.5,7.5,0
1,1,2,0,6,0,4,1560,7.5,1.5,0
1,4,15,0,6,2,4,1510,7.5,7.3,0
0,1,27,0,6,2,4,1350,6.5,7.5,0
0,1,10,0,6,2,4,1530,5.5,7.5,0
1,1,2,0,0,0,6,1550,2.5,4.5,0
1,2,2,0,2,2,4,1550,7.5,4.5,0
1,2,3,0,6,2,2,1170,6.5,3.5,0
0,4,10,0,6,0,0,1350,5.5,7.5,0
0,2,9,1,6,3,4,1520,6.5,4.5,0
0,1,26,0,6,2,4,1460,2.5,6.5,0
0,1,25,2,6,2,2,1590,7.5,7.8,0
1,1,26,0,0,2,7,1100,2.0,1.5,0
1,1,10,0,0,0,4,1530,8.5,6.5,0
1,1,0,2,0,2,6,1420,6.0,8.6,0
1,4,5,0,0,0,6,1550,8.5,1.0,0
1,4,0,1,6,2,6,1520,6.5,8.5,0
1,2,7,1,5,3,4,1550,1.0,6.5,0
0,1,9,2,2,2,4,1460,5.0,2.5,0
1,1,0,1,6,2,17,1480,3.5,2.5,0
0,1,26,1,6,2,4,1570,7.5,6.5,0
0,2,18,0,0,3,4,1360,5.5,3.5,0
1,1,26,0,5,2,12,1530,2.0,5.5,0
1,4,19,0,6,2,0,1560,6.5,7.5,0
0,4,21,0,0,2,4,1560,7.5,4.5,0
0,4,21,0,0,2,4,1560,7.5,4.5,0
1,1,1,1,0,0,1,1460,5.0,2.5,0
1,1,24,0,0,2,4,1550,6.5,9.5,0
1,1,0,1,6,2,17,1580,4.5,7.8,0
1,1,15,2,6,2,11,1550,5.5,7.3,0
1,4,21,1,5,2,15,1490,6.5,6.5,0
1,4,15,0,0,0,4,1550,6.5,5.5,0
1,4,0,0,6,2,4,1590,8.5,1.5,0
1,4,22,2,6,2,6,1470,3.5,4.2,0
1,1,2,0,6,2,4,1530,6.5,4.5,0
0,1,3,0,1,2,4,1580,7.5,6.5,0
0,1,0,1,6,2,4,1550,7.5,4.2,0
1,4,26,1,6,2,0,1570,6.5,3.7,0
0,2,26,0,6,3,6,1160,1.0,4.7,0
1,3,0,1,6,2,2,1500,6.5,6.5,0
0,1,15,2,6,2,7,1550,3.5,5.2,0
1,4,0,1,6,2,4,1550,7.5,2.5,0
0,1,21,0,0,2,6,1500,5.5,6.8,0
0,1,10,2,6,3,13,1200,1.5,3.5,0
2,4,10,0,6,2,1,1450,5.0,6.7,0
0,1,24,0,6,2,6,1480,6.5,4.5,0
1,4,10,0,0,3,4,1580,5.5,1.5,2
