Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
0,1,3,2,5,4,6,1510,8.5,6.5,2
1,1,26,2,6,3,6,1570,6.5,7.8,2
1,6,12,2,6,3,2,1520,7.5,9.2,2
1,6,20,2,6,1,4,1490,1.0,6.5,2
1,6,29,2,6,3,4,1520,7.5,0.0,2
1,6,4,1,5,3,0,1440,4.5,7.5,2
1,1,11,2,0,3,4,1300,6.5,6.5,2
0,1,6,2,5,3,15,1530,2.5,4.5,2
1,1,3,2,6,0,9,1490,6.5,2.5,2
1,1,3,2,6,1,6,1390,3.5,2.5,2
1,1,1,2,0,3,10,1590,8.5,4.2,2
1,1,3,2,0,3,4,1520,5.5,5.8,2
0,1,0,2,6,0,0,1510,6.5,4.5,2
1,6,16,0,5,4,4,1510,6.5,8.2,2
1,6,6,2,0,3,4,1570,5.5,7.5,2
2,1,14,2,1,0,4,1380,5.5,2.5,2
1,2,26,1,5,4,7,1520,5.5,7.5,2
1,1,3,1,6,3,11,1540,8.5,4.2,2
1,6,14,1,6,3,6,1540,6.5,6.5,2
0,6,20,2,6,3,4,1590,7.5,7.5,2
1,3,13,2,5,3,6,1540,6.5,6.5,2
0,6,12,0,5,3,4,1500,-1.0,4.5,2
1,6,0,2,0,3,13,1420,3.0,8.5,2
1,1,3,2,0,3,6,1570,6.5,2.5,2
0,6,12,0,5,3,4,1500,-1.0,4.5,2
0,1,19,2,6,3,4,1560,8.5,6.5,2
1,6,5,2,6,3,4,1500,6.5,8.5,2
0,1,22,2,6,3,4,1520,7.5,7.8,2
0,1,3,2,6,3,17,1530,6.5,4.2,2
0,6,25,2,1,1,4,1540,6.0,7.5,2
1,1,6,1,6,3,4,1500,6.5,4.2,2
1,6,20,2,6,3,4,1510,5.0,6.5,2
1,6,1,2,6,0,16,1540,7.5,7.5,2
0,1,19,2,6,3,4,1560,8.5,6.5,2
1,1,16,2,6,3,10,1570,8.5,7.8,2
0,1,3,1,6,3,4,1540,7.0,6.5,2
0,1,3,3,6,3,1,1520,5.5,7.2,2
1,2,26,1,5,4,7,1520,5.5,7.5,2
1,1,3,2,0,3,0,1570,6.5,3.5,2
1,1,25,2,6,3,0,1560,8.5,6.5,2
0,2,3,2,6,4,1,1370,6.5,2.5,2
1,1,22,1,6,3,4,1450,8.5,6.5,2
1,1,28,2,5,3,0,1550,6.5,2.5,2
1,1,28,2,6,3,4,1500,7.5,8.5,2
1,6,10,2,0,1,15,1510,3.5,6.5,2
0,6,25,2,1,1,4,1540,6.5,7.5,2
1,1,3,1,5,3,4,1580,8.5,4.5,2
0,1,16,2,6,3,4,1550,6.5,6.3,2
1,2,20,2,0,4,1,1450,7.5,7.8,2
0,6,11,2,6,0,0,1350,5.5,7.5,2
1,2,7,2,6,4,4,1460,5.5,6.5,2
2,1,20,2,0,3,7,1580,6.0,2.3,2
0,1,26,3,6,3,4,1560,7.0,4.5,2
1,1,11,1,5,3,2,1560,5.0,8.0,2
1,1,0,2,6,3,1,1580,6.5,4.5,2
1,6,0,2,6,3,8,1540,5.0,2.5,2
1,1,11,2,5,3,4,1520,8.5,7.5,2
1,6,9,2,0,3,15,1430,6.5,9.5,2
1,6,9,2,0,3,15,1430,6.5,9.5,2
1,1,20,2,5,4,4,1340,6.5,4.2,2
0,1,3,1,0,1,4,1520,7.5,7.8,2
1,1,20,2,5,4,4,1340,6.5,4.2,2
1,1,27,2,5,3,10,1530,2.0,5.5,2
0,1,3,0,0,1,4,1520,7.0,7.5,2
1,1,20,2,6,3,4,1590,8.5,6.3,2
0,1,3,1,6,3,2,1500,6.5,4.2,2
1,1,3,2,6,3,4,1550,3.0,3.5,2
1,1,3,1,6,3,4,1560,8.5,6.2,2
1,6,23,1,6,3,4,1510,7.5,0.0,2
