Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
F,NATIVE,WI,Low,-1,URM,-1,1420,6.5,2.5,1
M,WHITE,FL,Low,PUBLIC,NONE,BUSINESS,1450,5.5,6.3,1
M,ASIAN,IN,Low,PRIVATE,NONE,-1,1550,7.5,8.3,1
F,ASIAN,MI,Low,PUBLIC,NONE,CS,1550,6.5,7.3,1
M,ASIAN,TX,Low,PUBLIC,NONE,BIO,1570,7.5,7.7,1
F,WHITE,OR,-1,PUBLIC,URM,ENG,1540,3.5,2.5,1
M,WHITE,-1,High,PRIVATE,LEGACY,CS,1560,6.5,7.0,1
F,ASIAN,OR,High,PUBLIC,NONE,BUSINESS,1560,6.5,3.5,1
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,8.5,4.5,1
M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,1
NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,1
M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0.0,1
M,ASIAN,IN,High,-1,NONE,-1,1490,7.5,7.5,1
M,WHITE,OR,Low,PUBLIC,NONE,CHEMISTRY,1570,5.5,4.5,1
F,ASIAN,CA,Low,-1,NONE,ENVIRONMENTAL STUDIES,1380,3.5,5.0,1
F,ASIAN,-1,Low,-1,FIRST-GEN,BUSINESS,1540,6.5,1.5,1
M,WHITE,FL,Low,-1,NONE,CS,1570,5.5,7.5,1
M,ASIAN,CO,Low,-1,FIRST-GEN,CS,1510,5.0,4.3,1
F,ASIAN,OR,Low,PUBLIC,NONE,CS,1520,7.5,7.8,1
F,ASIAN,FL,Low,PUBLIC,NONE,ENG,1560,6.5,6.3,1
M,WHITE,LA,High,PRIVATE,NONE,NEUROSCIENCE,1570,6.0,4.7,1
F,ASIAN,CA,Low,CHARTER,NONE,ENG,1550,6.5,4.5,1
M,ASIAN,MI,High,-1,FIRST-GEN,CS,1500,4.5,4.5,1
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1560,5.0,7.8,1
M,ASIAN,OH,Low,PUBLIC,LEGACY,BIO,1560,5.0,3.5,1
M,ASIAN,CA,-1,PRIVATE,NONE,CS,1530,6.5,7.5,1
M,ASIAN,-1,Low,PUBLIC,LGBT,BIO,1480,3.5,3.5,1
F,BLACK,NE,Low,-1,URM,CS,1360,5.5,3.5,1
M,ASIAN,IL,High,PUBLIC,NONE,BUSINESS,1500,5.5,9.0,1
M,ASIAN,IL,High,PUBLIC,NONE,BUSINESS,1500,4.5,9.0,1
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,10.0,2.5,1
F,ASIAN,TX,Low,PUBLIC,NONE,ENG,1480,6.5,4.5,1
